"","market","stop_ship_acct","customer_state_code","count_customer_nk","Date"
"549","PUBL","Y","WA",294,"2020-05-04"
"550","PUBL",NA,"NY",1399,"2020-05-04"
"551","PUBL",NA,"VA",422,"2020-05-04"
"552","PUBL",NA,"AL",242,"2020-05-04"
"553","PUBL",NA,"GA",391,"2020-05-04"
"554","PUBL",NA,"IL",1088,"2020-05-04"
"555","PUBL",NA,"DC",33,"2020-05-04"
"556","PUBL",NA,"AZ",437,"2020-05-04"
"557","PUBL",NA,"AE",45,"2020-05-04"
"558","PUBL",NA,"AK",58,"2020-05-04"
"559","PUBL",NA,"MN",264,"2020-05-05"
"560","PUBL",NA,"VT",135,"2020-05-05"
"561","PUBL",NA,"ZZ",6,"2020-05-05"
"562","PUBL","N","AP",5,"2020-05-05"
"563","PUBL",NA,"NE",117,"2020-05-05"
"564","PUBL","N","102",1,"2020-05-05"
"565","PUBL","N","PR",3,"2020-05-05"
"566","PUBL","Y","OH",1014,"2020-05-05"
"567","PUBL","N","GA",2911,"2020-05-05"
"568","PUBL","Y","MO",316,"2020-05-05"
"569","PUBL","Y","ND",4,"2020-05-05"
"570","PUBL","N","CA",10564,"2020-05-05"
"571","PUBL","N","ME",1671,"2020-05-05"
"572","PUBL","N","NH",1167,"2020-05-05"
"573","PUBL","N","AK",317,"2020-05-05"
"574","PUBL","Y","MT",33,"2020-05-05"
"575","PUBL","Y","AL",114,"2020-05-05"
"576","PUBL","N","AUS",5,"2020-05-05"
"577","PUBL",NA,"CT",574,"2020-05-05"
"578","PUBL",NA,"FL",723,"2020-05-05"
"579","PUBL",NA,"AR",109,"2020-05-05"
"580","PUBL",NA,"ME",289,"2020-05-05"
"581","PUBL",NA,"NM",137,"2020-05-05"
"582","PUBL",NA,"UT",120,"2020-05-05"
"583","PUBL",NA,"VI",2,"2020-05-05"
"584","PUBL","N","MI",3875,"2020-05-05"
"585","PUBL","Y","WI",285,"2020-05-05"
"586","PUBL","N","ND",388,"2020-05-05"
"587","PUBL","N","ID",405,"2020-05-05"
"588","PUBL","N","MA",4528,"2020-05-05"
"589","PUBL","N","NJ",5108,"2020-05-05"
"590","PUBL","N","CT",2958,"2020-05-05"
"591","PUBL","N","AZ",2434,"2020-05-05"
"592","PUBL","N","UT",526,"2020-05-05"
"593","PUBL","N","TN",2115,"2020-05-05"
"594","PUBL","Y","NJ",1033,"2020-05-05"
"595","PUBL","Y","DC",92,"2020-05-05"
"596","PUBL","Y","NY",4503,"2020-05-05"
"597","PUBL","Y","VT",79,"2020-05-05"
"598","PUBL","N","NE",1117,"2020-05-15"
"599","PUBL","Y","KS",158,"2020-05-15"
"600","PUBL","N","KY",1387,"2020-05-15"
"601","PUBL","N","WA",1092,"2020-05-15"
"602","PUBL","N","MD",1727,"2020-05-15"
"603","PUBL","Y","NH",180,"2020-05-15"
"604","PUBL","Y","CA",1159,"2020-05-15"
"605","PUBL","Y","AK",24,"2020-05-15"
"606","PUBL","Y","AZ",86,"2020-05-15"
"607","PUBL","Y","WY",14,"2020-05-15"
"608","PUBL","N","TEX",1,"2020-05-15"
"609","PUBL",NA,"CA",1180,"2020-05-15"
"610","PUBL",NA,"WI",706,"2020-05-15"
"611","PUBL",NA,"HI",70,"2020-05-15"
"612","PUBL",NA,"SD",34,"2020-05-15"
"613","PUBL","N","AE",1,"2020-05-15"
"614","PUBL","Y","IL",1457,"2020-05-15"
"615","PUBL","Y","MI",787,"2020-05-15"
"616","PUBL","N","IN",2625,"2020-05-15"
"617","PUBL","N","NY",9679,"2020-05-15"
"618","PUBL","N","WV",496,"2020-05-15"
"619","PUBL","N","DC",564,"2020-05-15"
"620","PUBL","Y","SC",122,"2020-05-15"
"621","PUBL","N","AR",686,"2020-05-15"
"622","PUBL","Y","GA",204,"2020-05-15"
"623","PUBL","Y","LA",130,"2020-05-15"
"624","PUBL","Y","NC",191,"2020-05-15"
"625","PUBL",NA,"PA",640,"2020-05-15"
"626","PUBL",NA,"IA",551,"2020-05-15"
"627","PUBL",NA,"MN",264,"2020-05-15"
"628","PUBL",NA,"VT",135,"2020-05-15"
"629","PUBL",NA,"ZZ",6,"2020-05-15"
"630","PUBL","N","AP",5,"2020-05-15"
"631","PUBL",NA,"NE",117,"2020-05-15"
"632","PUBL","N","102",1,"2020-05-15"
"633","PUBL","N","PR",3,"2020-05-15"
"634","PUBL","Y","OH",793,"2020-05-15"
"635","PUBL","N","GA",2984,"2020-05-15"
"636","PUBL","Y","MO",255,"2020-05-15"
"637","PUBL","Y","ND",5,"2020-05-15"
"638","PUBL","N",NA,9,"2020-05-15"
"639","PUBL","N","CA",10640,"2020-05-15"
"640","PUBL","N","ME",1741,"2020-05-15"
"641","PUBL","N","NH",1195,"2020-05-15"
"642","PUBL","N","AK",330,"2020-05-15"
"643","PUBL","Y","MT",33,"2020-05-15"
"644","PUBL","Y","AL",91,"2020-05-15"
"645","PUBL","N","AUS",5,"2020-05-15"
"646","PUBL",NA,"CT",574,"2020-05-15"
"647","PUBL",NA,"FL",723,"2020-05-15"
"648","PUBL",NA,"AR",109,"2020-05-15"
"649","PUBL",NA,"ME",289,"2020-05-15"
"650","PUBL",NA,NA,5,"2020-05-15"
"651","PUBL",NA,"NM",137,"2020-05-15"
"652","PUBL",NA,"UT",120,"2020-05-15"
"653","PUBL","Y",NA,1,"2020-05-15"
"654","PUBL",NA,"VI",2,"2020-05-15"
"655","PUBL","N","MI",3918,"2020-05-15"
"656","PUBL","Y","WI",187,"2020-05-15"
"657","PUBL","N","ND",389,"2020-05-15"
"658","PUBL","N","ID",410,"2020-05-15"
"659","PUBL","N","MA",4564,"2020-05-15"
"660","PUBL","N","NJ",5174,"2020-05-15"
"661","PUBL","N","CT",3056,"2020-05-15"
"662","PUBL","N","AZ",2452,"2020-05-15"
"663","PUBL","N","UT",529,"2020-05-15"
"664","PUBL","N","TN",2133,"2020-05-15"
"665","PUBL","Y","NJ",973,"2020-05-15"
"666","PUBL","Y","DC",92,"2020-05-15"
"667","PUBL","Y","NY",4367,"2020-05-15"
"668","PUBL","Y","VT",62,"2020-05-15"
"669","PUBL","N","HI",266,"2020-05-15"
"670","PUBL","N","MT",418,"2020-05-15"
"671","PUBL","Y","OR",102,"2020-05-15"
"672","PUBL",NA,"NJ",857,"2020-05-15"
"673","PUBL",NA,"OH",584,"2020-05-15"
"674","PUBL",NA,"TN",462,"2020-05-15"
"675","PUBL",NA,"WV",61,"2020-05-15"
"676","PUBL",NA,"WA",186,"2020-05-15"
"677","PUBL",NA,"AP",6,"2020-05-15"
"678","PUBL",NA,"ON",1,"2020-05-15"
"679","PUBL","N","OH",3334,"2020-05-15"
"680","PUBL","N","TX",8871,"2020-05-15"
"681","PUBL","Y","IN",860,"2020-05-15"
"682","PUBL","Y","OK",60,"2020-05-15"
"683","PUBL","Y","TX",533,"2020-05-15"
"684","PUBL","N","MS",649,"2020-05-15"
"685","PUBL","N","LA",859,"2020-05-15"
"686","PUBL","Y","RI",47,"2020-05-15"
"687","PUBL","N","NC",3204,"2020-05-15"
"688","PUBL","N","WY",451,"2020-05-15"
"689","PUBL","Y","CO",183,"2020-05-15"
"690","PUBL","N","OR",926,"2020-05-15"
"691","PUBL","Y","FL",277,"2020-05-15"
"692","PUBL",NA,"RI",100,"2020-05-15"
"693","PUBL",NA,"LA",172,"2020-05-15"
"694","PUBL",NA,"IN",525,"2020-05-15"
"695","PUBL",NA,"TX",1104,"2020-05-15"
"696","PUBL",NA,"MA",879,"2020-05-15"
"697","PUBL",NA,"NH",273,"2020-05-15"
"698","PUBL",NA,"WY",58,"2020-05-15"
"699","PUBL",NA,"OR",172,"2020-05-15"
"700","PUBL",NA,"ND",45,"2020-05-15"
"701","PUBL","N","VI",1,"2020-05-15"
"702","PUBL","N","KS",1532,"2020-05-15"
"703","PUBL","N","SD",343,"2020-05-15"
"704","PUBL","N","MN",1542,"2020-05-15"
"705","PUBL","Y","KY",141,"2020-05-15"
"706","PUBL","N","VA",2100,"2020-05-15"
"707","PUBL","N","VT",787,"2020-05-15"
"708","PUBL","N","PA",3762,"2020-05-15"
"709","PUBL","N","SC",1566,"2020-05-15"
"710","PUBL","Y","CT",449,"2020-05-15"
"711","PUBL","Y","ME",150,"2020-05-15"
"712","PUBL","Y","MA",417,"2020-05-15"
"713","PUBL","N","RI",750,"2020-05-15"
"714","PUBL","Y","NM",49,"2020-05-15"
"715","PUBL","Y","UT",10,"2020-05-15"
"716","PUBL","N","AL",1573,"2020-05-15"
"717","PUBL","Y","TN",107,"2020-05-15"
"718","PUBL",NA,"MD",189,"2020-05-15"
"719","PUBL",NA,"SC",101,"2020-05-15"
"720","PUBL",NA,"OK",102,"2020-05-15"
"721","PUBL",NA,"MO",311,"2020-05-15"
"722","PUBL",NA,"MT",60,"2020-05-15"
"723","PUBL",NA,"ID",76,"2020-05-15"
"724","PUBL","N","WI",3169,"2020-05-15"
"725","PUBL","N","OK",886,"2020-05-15"
"726","PUBL","Y","IA",70,"2020-05-15"
"727","PUBL","Y","MN",130,"2020-05-15"
"728","PUBL","Y","NE",6,"2020-05-15"
"729","PUBL","N","NM",816,"2020-05-15"
"730","PUBL","N","FL",7318,"2020-05-15"
"731","PUBL","N","DE",541,"2020-05-15"
"732","PUBL","Y","DE",58,"2020-05-15"
"733","PUBL","Y","MD",308,"2020-05-15"
"734","PUBL","Y","PA",613,"2020-05-15"
"735","PUBL","Y","VA",206,"2020-05-15"
"736","PUBL","Y","WV",59,"2020-05-15"
"737","PUBL","N","ZEA",3,"2020-05-15"
"738","PUBL","Y","NV",56,"2020-05-15"
"739","PUBL",NA,"NC",411,"2020-05-15"
"740","PUBL",NA,"DE",159,"2020-05-15"
"741","PUBL",NA,"MS",111,"2020-05-15"
"742","PUBL",NA,"KY",184,"2020-05-15"
"743","PUBL",NA,"MI",765,"2020-05-15"
"744","PUBL",NA,"CO",338,"2020-05-15"
"745","PUBL",NA,"KS",297,"2020-05-15"
"746","PUBL",NA,"NV",73,"2020-05-15"
"747","PUBL","Y","SD",5,"2020-05-15"
"748","PUBL","N","IA",2551,"2020-05-15"
"749","PUBL","N","IL",6334,"2020-05-15"
"750","PUBL","N","MO",2001,"2020-05-15"
"751","PUBL","Y","MS",245,"2020-05-15"
"752","PUBL","N","NV",641,"2020-05-15"
"753","PUBL","N","CO",1797,"2020-05-15"
"754","PUBL","Y","ID",20,"2020-05-15"
"755","PUBL","Y","WA",294,"2020-05-15"
"756","PUBL",NA,"NY",1400,"2020-05-15"
"757","PUBL",NA,"VA",422,"2020-05-15"
"758","PUBL",NA,"AL",242,"2020-05-15"
"759","PUBL",NA,"GA",391,"2020-05-15"
"760","PUBL",NA,"IL",1088,"2020-05-15"
"761","PUBL",NA,"DC",33,"2020-05-15"
"762","PUBL",NA,"AZ",437,"2020-05-15"
"763","PUBL",NA,"AE",45,"2020-05-15"
"764","PUBL",NA,"AK",58,"2020-05-15"
"765","PUBL",NA,"ON",1,"2020-05-20"
"766","PUBL","N","OH",3369,"2020-05-20"
"767","PUBL","N","TX",8894,"2020-05-20"
"768","PUBL","Y","IN",800,"2020-05-20"
"769","PUBL","Y","OK",60,"2020-05-20"
"770","PUBL","Y","TX",510,"2020-05-20"
"771","PUBL","N","MS",656,"2020-05-20"
"772","PUBL","N","LA",865,"2020-05-20"
"773","PUBL","Y","RI",47,"2020-05-20"
"774","PUBL","N","NC",3216,"2020-05-20"
"775","PUBL","N","WY",451,"2020-05-20"
"776","PUBL","Y","CO",179,"2020-05-20"
"777","PUBL","N","OR",948,"2020-05-20"
"778","PUBL","Y","FL",267,"2020-05-20"
"779","PUBL",NA,"RI",100,"2020-05-20"
"780","PUBL",NA,"LA",172,"2020-05-20"
"781","PUBL",NA,"IN",525,"2020-05-20"
"782","PUBL",NA,"TX",1104,"2020-05-20"
"783","PUBL",NA,"MA",879,"2020-05-20"
"784","PUBL",NA,"NH",273,"2020-05-20"
"785","PUBL",NA,"WY",58,"2020-05-20"
"786","PUBL",NA,"OR",172,"2020-05-20"
"787","PUBL",NA,"ND",45,"2020-05-20"
"788","PUBL","N","VI",1,"2020-05-20"
"789","PUBL","N","KS",1544,"2020-05-20"
"790","PUBL","N","SD",345,"2020-05-20"
"791","PUBL","N","MN",1554,"2020-05-20"
"792","PUBL","Y","KY",116,"2020-05-20"
"793","PUBL","N","VA",2115,"2020-05-20"
"794","PUBL","N","VT",793,"2020-05-20"
"795","PUBL","N","PA",3775,"2020-05-20"
"796","PUBL","N","SC",1566,"2020-05-20"
"797","PUBL","Y","CT",425,"2020-05-20"
"798","PUBL","N","SD",343,"2020-05-06"
"799","PUBL","N","MN",1520,"2020-05-06"
"800","PUBL","Y","KY",183,"2020-05-06"
"801","PUBL","N","VA",2086,"2020-05-06"
"802","PUBL","N","VT",773,"2020-05-06"
"803","PUBL","N","PA",3716,"2020-05-06"
"804","PUBL","N","SC",1524,"2020-05-06"
"805","PUBL","Y","CT",544,"2020-05-06"
"806","PUBL","Y","ME",211,"2020-05-06"
"807","PUBL","Y","MA",453,"2020-05-06"
"808","PUBL","N","RI",689,"2020-05-06"
"809","PUBL","Y","NM",54,"2020-05-06"
"810","PUBL","Y","UT",13,"2020-05-06"
"811","PUBL","N","AL",1558,"2020-05-06"
"812","PUBL","Y","TN",121,"2020-05-06"
"813","PUBL",NA,"MD",189,"2020-05-06"
"814","PUBL",NA,"SC",101,"2020-05-06"
"815","PUBL",NA,"OK",102,"2020-05-06"
"816","PUBL",NA,"MO",311,"2020-05-06"
"817","PUBL",NA,"MT",60,"2020-05-06"
"818","PUBL",NA,"ID",76,"2020-05-06"
"819","PUBL","Y","AR",9,"2020-05-06"
"820","PUBL","N","WI",3084,"2020-05-06"
"821","PUBL","N","OK",855,"2020-05-06"
"822","PUBL","Y","IA",72,"2020-05-06"
"823","PUBL","Y","MN",152,"2020-05-06"
"824","PUBL","Y","NE",6,"2020-05-06"
"825","PUBL","N","NM",807,"2020-05-06"
"826","PUBL","N","FL",7214,"2020-05-06"
"827","PUBL","N","DE",538,"2020-05-06"
"828","PUBL","Y","DE",61,"2020-05-06"
"829","PUBL","Y","MD",308,"2020-05-06"
"830","PUBL","Y","PA",655,"2020-05-06"
"831","PUBL","Y","VA",222,"2020-05-06"
"832","PUBL","Y","WV",77,"2020-05-06"
"833","PUBL","N","ZEA",3,"2020-05-06"
"834","PUBL","Y","NV",82,"2020-05-06"
"835","PUBL",NA,"NC",411,"2020-05-06"
"836","PUBL",NA,"DE",159,"2020-05-06"
"837","PUBL",NA,"MS",111,"2020-05-06"
"838","PUBL",NA,"KY",184,"2020-05-06"
"839","PUBL",NA,"MI",765,"2020-05-06"
"840","PUBL",NA,"CO",338,"2020-05-06"
"841","PUBL",NA,"KS",297,"2020-05-06"
"842","PUBL",NA,"NV",73,"2020-05-06"
"843","PUBL","Y","SD",5,"2020-05-06"
"844","PUBL","N","IA",2549,"2020-05-06"
"845","PUBL","N","IL",6113,"2020-05-06"
"846","PUBL","N","MO",1957,"2020-05-06"
"847","PUBL","Y","MS",249,"2020-05-06"
"848","PUBL","N","NV",615,"2020-05-06"
"849","PUBL","N","CO",1772,"2020-05-06"
"850","PUBL","Y","ID",22,"2020-05-06"
"851","PUBL","Y","WA",287,"2020-05-06"
"852","PUBL",NA,"NY",1399,"2020-05-06"
"853","PUBL",NA,"VA",422,"2020-05-06"
"854","PUBL",NA,"AL",242,"2020-05-06"
"855","PUBL",NA,"GA",391,"2020-05-06"
"856","PUBL",NA,"IL",1088,"2020-05-06"
"857","PUBL",NA,"DC",33,"2020-05-06"
"858","PUBL",NA,"AZ",437,"2020-05-06"
"859","PUBL",NA,"AE",45,"2020-05-06"
"860","PUBL",NA,"AK",58,"2020-05-06"
"861","PUBL","N","NE",1117,"2020-05-07"
"862","PUBL","Y","KS",205,"2020-05-07"
"863","PUBL","N","KY",1345,"2020-05-07"
"864","PUBL","N","WA",1099,"2020-05-07"
"865","PUBL","N","MD",1723,"2020-05-07"
"866","PUBL","Y","NH",206,"2020-05-07"
"867","PUBL","Y","CA",1228,"2020-05-07"
"868","PUBL","Y","AK",29,"2020-05-07"
"869","PUBL","Y","AZ",101,"2020-05-07"
"870","PUBL","Y","WY",21,"2020-05-07"
"871","PUBL","N","TEX",1,"2020-05-07"
"872","PUBL",NA,"CA",1180,"2020-05-07"
"873","PUBL",NA,"WI",706,"2020-05-07"
"874","PUBL",NA,"HI",70,"2020-05-07"
"875","PUBL",NA,"SD",34,"2020-05-07"
"876","PUBL","N","AE",1,"2020-05-07"
"877","PUBL","Y","IL",1655,"2020-05-07"
"878","PUBL","Y","MI",824,"2020-05-07"
"879","PUBL","N","IN",2447,"2020-05-07"
"880","PUBL","N","NY",9579,"2020-05-07"
"881","PUBL","N","WV",479,"2020-05-07"
"882","PUBL","N","DC",564,"2020-05-07"
"883","PUBL","Y","SC",143,"2020-05-07"
"884","PUBL","N","AR",677,"2020-05-07"
"885","PUBL","Y","GA",269,"2020-05-07"
"886","PUBL","Y","LA",144,"2020-05-07"
"887","PUBL","Y","NC",227,"2020-05-07"
"888","PUBL",NA,"PA",640,"2020-05-07"
"889","PUBL",NA,"IA",551,"2020-05-07"
"890","PUBL",NA,"MN",264,"2020-05-07"
"891","PUBL",NA,"VT",135,"2020-05-07"
"892","PUBL",NA,"ZZ",6,"2020-05-07"
"893","PUBL","N","AP",5,"2020-05-07"
"894","PUBL",NA,"NE",117,"2020-05-07"
"895","PUBL","N","102",1,"2020-05-07"
"896","PUBL","N","PR",3,"2020-05-07"
"897","PUBL","Y","OH",943,"2020-05-07"
"898","PUBL","N","GA",2919,"2020-05-07"
"899","PUBL","Y","MO",295,"2020-05-07"
"900","PUBL","Y","ND",4,"2020-05-07"
"901","PUBL","N",NA,9,"2020-05-07"
"902","PUBL","N","CA",10569,"2020-05-07"
"903","PUBL","N","ME",1683,"2020-05-07"
"904","PUBL","N","NH",1169,"2020-05-07"
"905","PUBL","N","AK",325,"2020-05-07"
"906","PUBL","Y","MT",33,"2020-05-07"
"907","PUBL","Y","AL",96,"2020-05-07"
"908","PUBL","N","AUS",5,"2020-05-07"
"909","PUBL",NA,"CT",574,"2020-05-07"
"910","PUBL",NA,"FL",723,"2020-05-07"
"911","PUBL",NA,"AR",109,"2020-05-07"
"912","PUBL",NA,"ME",289,"2020-05-07"
"913","PUBL",NA,NA,5,"2020-05-07"
"914","PUBL",NA,"NM",137,"2020-05-07"
"915","PUBL",NA,"UT",120,"2020-05-07"
"916","PUBL","Y",NA,1,"2020-05-07"
"917","PUBL",NA,"VI",2,"2020-05-07"
"918","PUBL","N","MI",3881,"2020-05-07"
"919","PUBL","Y","WI",261,"2020-05-07"
"920","PUBL","N","ND",388,"2020-05-07"
"921","PUBL","N","ID",410,"2020-05-07"
"922","PUBL","N","MA",4530,"2020-05-07"
"923","PUBL","N","NJ",5133,"2020-05-07"
"924","PUBL","N","CT",2970,"2020-05-07"
"925","PUBL","N","AZ",2437,"2020-05-07"
"926","PUBL","N","UT",526,"2020-05-07"
"927","PUBL","N","TN",2123,"2020-05-07"
"928","PUBL","Y","NJ",1010,"2020-05-07"
"929","PUBL","Y","DC",92,"2020-05-07"
"930","PUBL","Y","NY",4467,"2020-05-07"
"931","PUBL","Y","VT",76,"2020-05-07"
"932","PUBL","N","HI",266,"2020-05-07"
"933","PUBL","N","MT",418,"2020-05-07"
"934","PUBL","Y","OR",104,"2020-05-07"
"935","PUBL",NA,"NJ",857,"2020-05-07"
"936","PUBL",NA,"OH",584,"2020-05-07"
"937","PUBL",NA,"TN",462,"2020-05-07"
"938","PUBL",NA,"WV",61,"2020-05-07"
"939","PUBL",NA,"WA",186,"2020-05-07"
"940","PUBL",NA,"AP",6,"2020-05-07"
"941","PUBL",NA,"ON",1,"2020-05-07"
"942","PUBL","N","OH",3184,"2020-05-07"
"943","PUBL","N","TX",8831,"2020-05-07"
"944","PUBL","Y","IN",1038,"2020-05-07"
"945","PUBL","Y","OK",91,"2020-05-07"
"946","PUBL","Y","TX",573,"2020-05-07"
"947","PUBL","N","MS",647,"2020-05-07"
"948","PUBL","N","LA",845,"2020-05-07"
"949","PUBL","Y","RI",104,"2020-05-07"
"950","PUBL","N","NC",3168,"2020-05-07"
"951","PUBL","N","WY",444,"2020-05-07"
"952","PUBL","Y","CO",186,"2020-05-07"
"953","PUBL","N","OR",924,"2020-05-07"
"954","PUBL","Y","FL",365,"2020-05-07"
"955","PUBL",NA,"RI",100,"2020-05-07"
"956","PUBL",NA,"LA",172,"2020-05-07"
"957","PUBL",NA,"IN",525,"2020-05-07"
"958","PUBL",NA,"TX",1104,"2020-05-07"
"959","PUBL",NA,"MA",879,"2020-05-07"
"960","PUBL",NA,"NH",273,"2020-05-07"
"961","PUBL",NA,"WY",58,"2020-05-07"
"962","PUBL",NA,"OR",172,"2020-05-07"
"963","PUBL",NA,"ND",45,"2020-05-07"
"964","PUBL","N","VI",1,"2020-05-07"
"965","PUBL","N","KS",1485,"2020-05-07"
"966","PUBL","N","SD",343,"2020-05-07"
"967","PUBL","N","MN",1527,"2020-05-07"
"968","PUBL","Y","KY",183,"2020-05-07"
"969","PUBL","N","VA",2087,"2020-05-07"
"970","PUBL","N","VT",773,"2020-05-07"
"971","PUBL","N","PA",3725,"2020-05-07"
"972","PUBL","N","SC",1545,"2020-05-07"
"973","PUBL","Y","CT",535,"2020-05-07"
"974","PUBL","Y","ME",208,"2020-05-07"
"975","PUBL","Y","MA",451,"2020-05-07"
"976","PUBL","N","RI",693,"2020-05-07"
"977","PUBL","Y","NM",53,"2020-05-07"
"978","PUBL","Y","UT",13,"2020-05-07"
"979","PUBL","N","AL",1568,"2020-05-07"
"980","PUBL","Y","TN",117,"2020-05-07"
"981","PUBL",NA,"MD",189,"2020-05-07"
"982","PUBL",NA,"SC",101,"2020-05-07"
"983","PUBL",NA,"OK",102,"2020-05-07"
"984","PUBL",NA,"MO",311,"2020-05-07"
"985","PUBL",NA,"MT",60,"2020-05-07"
"986","PUBL",NA,"ID",76,"2020-05-07"
"987","PUBL","Y","AR",9,"2020-05-07"
"988","PUBL","N","WI",3095,"2020-05-07"
"989","PUBL","N","OK",855,"2020-05-07"
"990","PUBL","Y","IA",70,"2020-05-07"
"991","PUBL","Y","MN",145,"2020-05-07"
"992","PUBL","Y","NE",6,"2020-05-07"
"993","PUBL","N","NM",808,"2020-05-07"
"994","PUBL","N","FL",7220,"2020-05-07"
"995","PUBL","N","DE",539,"2020-05-07"
"996","PUBL","Y","DE",60,"2020-05-07"
"997","PUBL","Y","MD",308,"2020-05-07"
"998","PUBL","Y","PA",646,"2020-05-07"
"999","PUBL","Y","VA",221,"2020-05-07"
"1000","PUBL","Y","WV",76,"2020-05-07"
"1001","PUBL","N","ZEA",3,"2020-05-07"
"1002","PUBL","Y","NV",82,"2020-05-07"
"1003","PUBL",NA,"NC",411,"2020-05-07"
"1004","PUBL",NA,"DE",159,"2020-05-07"
"1005","PUBL",NA,"MS",111,"2020-05-07"
"1006","PUBL",NA,"KY",184,"2020-05-07"
"1007","PUBL",NA,"MI",765,"2020-05-07"
"1008","PUBL",NA,"CO",338,"2020-05-07"
"1009","PUBL",NA,"KS",297,"2020-05-07"
"1010","PUBL",NA,"NV",73,"2020-05-07"
"1011","PUBL","Y","SD",5,"2020-05-07"
"1012","PUBL","N","IA",2551,"2020-05-07"
"1013","PUBL","N","IL",6130,"2020-05-07"
"1014","PUBL","N","MO",1961,"2020-05-07"
"1015","PUBL","Y","MS",247,"2020-05-07"
"1016","PUBL","N","NV",615,"2020-05-07"
"1017","PUBL","N","CO",1794,"2020-05-07"
"1018","PUBL","Y","ID",20,"2020-05-07"
"1019","PUBL","Y","WA",287,"2020-05-07"
"1020","PUBL",NA,"NY",1399,"2020-05-07"
"1021","PUBL",NA,"VA",422,"2020-05-07"
"1022","PUBL",NA,"AL",242,"2020-05-07"
"1023","PUBL",NA,"GA",391,"2020-05-07"
"1024","PUBL",NA,"IL",1088,"2020-05-07"
"1025","PUBL",NA,"DC",33,"2020-05-07"
"1026","PUBL",NA,"AZ",437,"2020-05-07"
"1027","PUBL",NA,"AE",45,"2020-05-07"
"1028","PUBL",NA,"AK",58,"2020-05-07"
"1029","PUBL","N","NE",1117,"2020-05-08"
"1030","PUBL","Y","KS",204,"2020-05-08"
"1031","PUBL","N","KY",1351,"2020-05-08"
"1032","PUBL","N","WA",1099,"2020-05-08"
"1033","PUBL","N","MD",1723,"2020-05-08"
"1034","PUBL","Y","NH",206,"2020-05-08"
"1035","PUBL","Y","CA",1218,"2020-05-08"
"1036","PUBL","Y","AK",29,"2020-05-08"
"1037","PUBL","Y","AZ",101,"2020-05-08"
"1038","PUBL","Y","WY",21,"2020-05-08"
"1039","PUBL","N","TEX",1,"2020-05-08"
"1040","PUBL",NA,"CA",1180,"2020-05-08"
"1041","PUBL",NA,"WI",706,"2020-05-08"
"1042","PUBL",NA,"HI",70,"2020-05-08"
"1043","PUBL",NA,"SD",34,"2020-05-08"
"1044","PUBL","N","AE",1,"2020-05-08"
"1045","PUBL","Y","IL",1643,"2020-05-08"
"1046","PUBL","Y","MI",819,"2020-05-08"
"1047","PUBL","N","IN",2462,"2020-05-08"
"1048","PUBL","N","NY",9598,"2020-05-08"
"1049","PUBL","N","WV",488,"2020-05-08"
"1050","PUBL","N","DC",564,"2020-05-08"
"1051","PUBL","Y","SC",143,"2020-05-08"
"1052","PUBL","N","AR",678,"2020-05-08"
"1053","PUBL","Y","GA",235,"2020-05-08"
"1054","PUBL","Y","LA",138,"2020-05-08"
"1055","PUBL","Y","NC",227,"2020-05-08"
"1056","PUBL",NA,"PA",640,"2020-05-08"
"1057","PUBL",NA,"IA",551,"2020-05-08"
"1058","PUBL",NA,"MN",264,"2020-05-08"
"1059","PUBL",NA,"VT",135,"2020-05-08"
"1060","PUBL",NA,"ZZ",6,"2020-05-08"
"1061","PUBL","N","AP",5,"2020-05-08"
"1062","PUBL",NA,"NE",117,"2020-05-08"
"1063","PUBL","N","102",1,"2020-05-08"
"1064","PUBL","N","PR",3,"2020-05-08"
"1065","PUBL","Y","OH",931,"2020-05-08"
"1066","PUBL","N","GA",2953,"2020-05-08"
"1067","PUBL","Y","MO",286,"2020-05-08"
"1068","PUBL","Y","ND",4,"2020-05-08"
"1069","PUBL","N",NA,9,"2020-05-08"
"1070","PUBL","N","CA",10577,"2020-05-08"
"1071","PUBL","N","ME",1689,"2020-05-08"
"1072","PUBL","N","NH",1169,"2020-05-08"
"1073","PUBL","N","AK",325,"2020-05-08"
"1074","PUBL","Y","MT",33,"2020-05-08"
"1075","PUBL","Y","AL",94,"2020-05-08"
"1076","PUBL","N","AUS",5,"2020-05-08"
"1077","PUBL",NA,"CT",574,"2020-05-08"
"1078","PUBL",NA,"FL",723,"2020-05-08"
"1079","PUBL",NA,"AR",109,"2020-05-08"
"1080","PUBL",NA,"ME",289,"2020-05-08"
"1081","PUBL",NA,NA,5,"2020-05-08"
"1082","PUBL",NA,"NM",137,"2020-05-08"
"1083","PUBL",NA,"UT",120,"2020-05-08"
"1084","PUBL","Y",NA,1,"2020-05-08"
"1085","PUBL",NA,"VI",2,"2020-05-08"
"1086","PUBL","N","MI",3886,"2020-05-08"
"1087","PUBL","Y","WI",248,"2020-05-08"
"1088","PUBL","N","ND",388,"2020-05-08"
"1089","PUBL","N","ID",410,"2020-05-08"
"1090","PUBL","N","MA",4551,"2020-05-08"
"1091","PUBL","N","NJ",5140,"2020-05-08"
"1092","PUBL","N","CT",2990,"2020-05-08"
"1093","PUBL","N","AZ",2437,"2020-05-08"
"1094","PUBL","N","UT",526,"2020-05-08"
"1095","PUBL","N","TN",2125,"2020-05-08"
"1096","PUBL","Y","NJ",1003,"2020-05-08"
